# time   MOSI  MISO
1.44900  b2  6a
1.44930  00  5a
1.44957  00  00
1.44984  00  25

1.49552  90  00
1.49581  00  20
1.49608  00  80
1.49638  0a  00
1.49664  00  aa
1.49691  b0  00
1.49720  00  16
1.49747  00  16
1.49774  a0  50
1.49803  00  00
1.49830  e4  c8
1.49860  00  9c
1.49887  b2  6a
1.49918  00  5a
1.49945  00  00
1.49972  00  25

1.54539  90  00
1.54568  00  20
1.54596  00  80
1.54625  0a  00
1.54652  00  aa
1.54678  b0  00
1.54708  00  16
1.54735  00  16
1.54762  a0  50
1.54791  00  00
1.54817  e4  c8
1.54849  00  9c
1.54876  b2  6a
1.54906  00  5a
1.54933  00  00
1.54960  00  25

1.59526  90  00
1.59555  00  20
1.59583  00  80
1.59612  0a  00
1.59639  00  aa
1.59666  b0  00
1.59695  00  16
1.59722  00  16
1.59749  a0  50
1.59778  00  00
1.59805  e4  c8
1.59836  00  9c
1.59863  b2  6a
1.59893  00  5a
1.59920  00  00
1.59947  00  25

1.64514  90  00
1.64543  00  20
1.64570  00  84
1.64610  0a  00
1.64637  00  aa
1.64663  b0  00
1.64693  00  16
1.64720  00  16
1.64747  a0  50
1.64776  00  00
1.64802  e4  c8
1.64835  00  9c
1.64862  b2  6a
1.64893  00  5a
1.64919  00  00
1.64946  00  25

1.69501  90  00
1.69529  00  20
1.69557  00  84
1.69586  0a  00
1.69614  00  aa
1.69640  b0  00
1.69670  00  16
1.69697  00  16
1.69724  a0  50
1.69754  00  00
1.69780  e4  c8
1.69812  00  9c
1.69839  b2  6a
1.69868  00  5a
1.69896  00  00
1.69922  00  25

1.74488  90  00
1.74517  00  20
1.74544  00  84
1.74574  0a  00
1.74601  00  aa
1.74628  b0  00
1.74658  00  16
1.74684  00  16
1.74711  a0  50
1.74740  00  00
1.74767  e4  c8
1.74799  00  9c
1.74826  b2  6a
1.74855  00  5a
1.74882  00  00
1.74909  00  25

1.79476  90  00
1.79505  00  20
1.79532  00  84
1.79562  0a  00
1.79589  00  aa
1.79617  b0  00
1.79646  00  16
1.79672  00  16
1.79699  a0  50
1.79728  00  00
1.79755  e4  c8
1.79787  00  9c
1.79814  b2  6a
1.79843  00  5a
1.79870  00  00
1.79898  00  25

1.84463  90  00
1.84492  00  20
1.84519  00  84
1.84549  0a  00
1.84576  00  aa
1.84602  b0  00
1.84631  00  16
1.84658  00  16
1.84685  a0  50
1.84714  00  00
1.84741  e4  c8
1.84772  00  9c
1.84799  b2  6a
1.84830  00  5a
1.84858  00  00
1.84884  00  25

1.89450  90  00
1.89479  00  20
1.89507  00  84
1.89536  0a  00
1.89563  00  aa
1.89589  b0  00
1.89619  00  16
1.89646  00  16
1.89673  a0  50
1.89702  00  00
1.89728  e4  c8
1.89759  00  9c
1.89787  b2  6a
1.89816  00  5a
1.89843  00  00
1.89870  00  25

1.94438  90  00
1.94467  00  20
1.94494  00  80
1.94534  0a  00
1.94561  00  aa
1.94587  b0  00
1.94617  00  16
1.94644  00  16
1.94671  a0  50
1.94700  00  00
1.94726  e4  c8
1.94758  00  9c
1.94784  b2  6a
1.94814  00  5a
1.94840  00  00
1.94867  00  25

1.99425  90  00
1.99454  00  20
1.99481  00  80
1.99511  0a  00
1.99538  00  aa
1.99565  b0  00
1.99594  00  16
1.99621  00  16
1.99648  a0  50
1.99677  00  00
1.99704  e4  c8
1.99736  00  9c
1.99763  b2  6a
1.99792  00  5a
1.99819  00  00
1.99846  00  25

2.04412  90  00
2.04441  00  20
2.04469  00  80
2.04498  0a  00
2.04525  00  aa
2.04551  b0  00
2.04581  00  16
2.04607  00  16
2.04634  a0  50
2.04663  00  00
