# time   MOSI  MISO
2.14764  b2  6a
2.14793  00  5a
2.14820  00  00
2.14847  00  25

2.19414  90  00
2.19442  00  20
2.19470  00  80
2.19510  0a  00
2.19537  00  aa
2.19563  b0  00
2.19592  00  16
2.19618  00  16
2.19645  a0  50
2.19674  00  00
2.19701  e4  c8
2.19732  00  9c
2.19759  b2  6a
2.19790  00  5a
2.19817  00  00
2.19844  00  25

2.24401  90  00
2.24429  00  20
2.24457  00  80
2.24487  0a  00
2.24513  00  aa
2.24540  b0  00
2.24569  00  16
2.24596  00  16
2.24623  a0  50
2.24651  00  00
2.24679  e4  c8
2.24710  00  9c
2.24737  b2  6a
2.24767  00  5a
2.24794  00  00
2.24821  00  25

2.29389  90  00
2.29417  00  20
2.29445  00  80
2.29475  0a  00
2.29501  00  aa
2.29528  b0  00
2.29557  00  16
2.29584  00  16
2.29611  a0  50
2.29640  00  00
2.29667  e4  c8
2.29698  00  9c
2.29725  b2  6a
2.29754  00  5a
2.29781  00  00
2.29808  00  25

2.34376  90  00
2.34404  00  20
2.34432  00  80
2.34461  0a  00
2.34488  00  aa
2.34515  b0  00
2.34544  00  16
2.34571  00  16
2.34598  a0  50
2.34627  00  00
2.34654  e4  c8
2.34685  00  9c
2.34712  b2  6a
2.34742  00  5a
2.34768  00  00
2.34795  00  25

2.39363  90  00
2.39392  00  20
2.39420  00  80
2.39449  0a  00
2.39476  00  aa
2.39502  b0  00
2.39532  00  16
2.39558  00  16
2.39585  a0  50
2.39614  00  00
2.39641  e4  c8
2.39672  00  9c
2.39699  b2  6a
2.39729  00  5a
2.39756  00  00
2.39783  00  25

2.44351  90  00
2.44379  00  20
2.44407  00  84
2.44447  0a  00
2.44474  00  aa
2.44500  b0  00
2.44529  00  16
2.44556  00  16
2.44583  a0  50
2.44612  00  00
2.44638  e4  c8
2.44670  00  9c
2.44696  b2  6a
2.44727  00  5a
2.44754  00  00
2.44781  00  25

2.49338  90  00
2.49367  00  20
2.49394  00  84
2.49424  0a  00
2.49451  00  aa
2.49479  b0  00
2.49509  00  16
2.49535  00  16
2.49562  a0  50
2.49591  00  00
2.49617  e4  c8
2.49649  00  9c
2.49676  b2  6a
2.49706  00  5a
2.49733  00  00
2.49760  00  25

2.54325  90  00
2.54354  00  20
2.54382  00  84
2.54411  0a  00
2.54438  00  aa
2.54465  b0  00
2.54494  00  16
2.54520  00  16
2.54547  a0  50
2.54576  00  00
2.54603  e4  c8
2.54635  00  9c
2.54661  b2  6a
2.54691  00  5a
2.54717  00  00
2.54745  00  25

2.59313  90  00
2.59341  00  20
2.59369  00  84
2.59399  0a  00
2.59425  00  aa
2.59452  b0  00
2.59481  00  16
2.59507  00  16
2.59535  a0  50
2.59563  00  00
2.59590  e4  c8
2.59622  00  9c
2.59649  b2  6a
2.59678  00  5a
2.59705  00  00
2.59732  00  25

2.64300  90  00
2.64329  00  20
2.64356  00  84
2.64386  0a  00
2.64413  00  aa
2.64439  b0  00
2.64468  00  16
2.64495  00  16
2.64522  a0  50
2.64551  00  00
2.64578  e4  c8
2.64609  00  9c
2.64636  b2  6a
2.64666  00  5a
2.64692  00  00
2.64719  00  25

2.69287  90  00
2.69316  00  20
2.69344  00  84
2.69373  0a  00
2.69400  00  aa
2.69427  b0  00
2.69456  00  16
2.69482  00  16
2.69509  a0  50
2.69538  00  00
2.69565  e4  c8
2.69597  00  9c
2.69623  b2  6a
2.69653  00  5a
2.69679  00  00
2.69706  00  25

2.74275  90  00
2.74303  00  20
2.74331  00  84
2.74361  0a  00
2.74387  00  aa
2.74414  b0  00
2.74443  00  16
2.74470  00  16
2.74497  a0  50
2.74525  00  00
2.74552  e4  c8
2.74583  00  9c
2.74610  b2  6a
2.74640  00  5a
2.74667  00  00
2.74695  00  25

2.79262  90  00
2.79291  00  20
2.79318  00  84
2.79348  0a  00
2.79375  00  aa
2.79402  b0  00
2.79431  00  16
2.79457  00  16
2.79484  a0  50
2.79513  00  00
2.79540  e4  c8
2.79571  00  9c
2.79599  b2  6a
2.79629  00  5a
2.79655  00  00
2.79682  00  25

2.84249  90  00
2.84278  00  20
2.84306  00  80
2.84346  0a  00
2.84373  00  aa
2.84400  b0  00
2.84429  00  16
2.84456  00  16
2.84483  a0  50
2.84512  00  00
2.84539  e4  c8
2.84571  00  9c
2.84598  b2  6a
2.84627  00  5a
2.84654  00  00
2.84681  00  25

2.89237  90  00
2.89265  00  20
2.89293  00  80
2.89323  0a  00
2.89350  00  aa
2.89377  b0  00
2.89406  00  16
2.89432  00  16
2.89459  a0  50
2.89488  00  00
2.89515  e4  c8
2.89547  00  9c
2.89574  b2  6a
2.89603  00  5a
2.89630  00  00
2.89657  00  25

2.94224  90  00
2.94253  00  20
2.94280  00  80
2.94310  0a  00
2.94337  00  aa
2.94363  b0  00
2.94393  00  16
2.94420  00  16
2.94447  a0  50
2.94475  00  00
2.94502  e4  c8
2.94534  00  9c
2.94561  b2  6a
2.94591  00  5a
2.94618  00  00
2.94645  00  25

2.99211  90  00
2.99240  00  20
2.99268  00  80
2.99297  0a  00
2.99325  00  aa
2.99351  b0  00
2.99381  00  16
2.99407  00  16
2.99434  a0  50
2.99463  00  00
2.99490  e4  c8
2.99520  00  9c
2.99547  b2  6a
2.99577  00  5a
2.99604  00  00
2.99631  00  25

3.04199  90  00
3.04228  00  20
3.04255  00  80
3.04285  0a  00
3.04312  00  aa
3.04338  b0  00
3.04367  00  16
3.04394  00  16
3.04421  a0  50
3.04449  00  00
3.04476  e4  c8
3.04507  00  9c
3.04534  b2  6a
3.04565  00  5a
3.04591  00  00
3.04618  00  25

3.09186  90  00
3.09215  00  20
3.09242  00  80
3.09272  0a  00
3.09299  00  aa
3.09325  b0  00
3.09354  00  16
3.09380  00  16
3.09407  a0  50
3.09436  00  00
3.09463  e4  c8
3.09495  00  9c
3.09522  b2  6a
3.09552  00  5a
3.09579  00  00
