# time   MOSI  MISO
1.68724  00  16
1.68751  a0  50
1.68780  00  00
1.68807  e4  c8
1.68839  00  9c
1.68865  b2  6a
1.68895  00  5a
1.68922  00  02
1.68951  00  46

1.69588  f0  00
1.69616  b0  11
1.69645  00  16
1.69671  00  16
1.69698  00  50
1.69728  c0  00
1.69759  00  00
1.69785  00  00

1.77634  e0  00
1.77665  00  c2
1.77692  ea  51
1.77725  00  9c
1.77752  00  46
1.77779  00  00
1.77806  00  00
1.77833  00  00
1.77861  e8  00
1.77893  00  22
1.77920  00  16
1.77947  00  00
1.77974  00  00
1.78001  00  00
1.78028  00  00
1.78055  f8  00
1.78084  fc  b3
1.78113  fa  be
1.78143  fe  ba
1.78173  00  c5
1.78210  90  00
1.78238  00  00
1.78265  00  00
1.78293  0a  00
1.78320  00  aa
1.78347  b0  00
1.78376  00  16
1.78403  00  16
1.78430  a0  50
1.78458  00  00
1.78485  e4  c8
1.78516  00  9c
1.78542  b2  6a
1.78573  00  5a
1.78599  00  02
1.78626  00  46

1.79562  f0  00
1.79591  b0  11
1.79620  00  16
1.79647  00  16
1.79674  00  50
1.79704  c0  00
1.79734  00  00
1.79760  00  00

1.87397  e0  00
1.87427  00  c2
1.87454  ea  51
1.87487  00  9c
1.87513  00  46
1.87540  00  00
1.87567  00  00
1.87594  00  00
1.87622  e8  00
1.87654  00  22
1.87681  00  16
1.87708  00  00
1.87735  00  00
1.87762  00  00
1.87789  00  00
1.87818  f8  00
1.87847  fc  b3
1.87876  fa  be
1.87906  fe  ba
1.87936  00  c5
1.87973  90  00
1.88003  00  00
1.88030  00  00
1.88058  0a  00
1.88084  00  aa
1.88112  b0  00
1.88142  00  16
1.88169  00  16
1.88196  a0  50
1.88225  00  00
1.88252  e4  c8
1.88283  00  9c
1.88312  b2  6a
1.88342  00  5a
1.88368  00  02
1.88395  00  46

1.89537  f0  00
1.89565  b0  11
1.89594  00  16
1.89621  00  16
1.89648  00  50
1.89678  c0  00
1.89708  00  00
1.89735  00  00

1.97478  e0  00
1.97509  00  c2
1.97536  ea  51
1.97568  00  9c
1.97595  00  46
1.97622  00  00
1.97649  00  00
1.97678  00  00
1.97705  e8  00
1.97738  00  22
1.97764  00  16
1.97791  00  00
1.97818  00  00
1.97845  00  00
1.97873  00  00
1.97902  f8  00
1.97930  fc  b3
1.97960  fa  be
1.97989  fe  ba
1.98020  00  c5
1.98057  90  00
1.98087  00  00
1.98115  00  00
1.98142  0a  00
1.98170  00  aa
1.98197  b0  00
1.98226  00  16
1.98253  00  16
1.98280  a0  50
1.98309  00  00
1.98336  e4  c8
1.98367  00  9c
1.98394  b2  6a
1.98424  00  5a
1.98451  00  02
1.98478  00  46

1.99516  f0  00
1.99544  b0  11
1.99573  00  16
1.99600  00  16
1.99627  00  50
1.99657  c0  00
1.99688  00  00
1.99715  00  00
1.99767  c0  00
1.99796  00  00
1.99822  00  00
1.99849  90  00
1.99878  00  00
1.99905  00  00
1.99932  07  00
1.99987  0f  07
2.00018  90  0f
2.00047  00  00
2.00074  00  00

2.00308  90  00
2.00336  00  00
2.00364  00  00
