# time   MOSI  MISO
1.48566  fe  ba
1.48596  00  c5
1.48633  90  00
1.48661  00  00
1.48689  00  00
1.48716  0a  00
1.48743  00  aa
1.48770  b0  00
1.48799  00  16
1.48826  00  16
1.48853  a0  50
1.48882  00  00
1.48909  e4  c8
1.48940  00  9c
1.48968  b2  6a
1.48997  00  5a
1.49024  00  02
1.49051  00  46

1.49587  f0  00
1.49616  b0  11
1.49645  00  16
1.49671  00  16
1.49698  00  50
1.49728  c0  00
1.49758  00  ff
1.49785  00  b5

1.58127  e0  00
1.58158  00  c2
1.58185  ea  51
1.58217  00  9c
1.58243  00  46
1.58270  00  00
1.58297  00  00
1.58326  00  00
1.58354  e8  00
1.58386  00  22
1.58413  00  16
1.58440  00  00
1.58467  00  00
1.58494  00  00
1.58522  00  00
1.58551  f8  00
1.58579  fc  b3
1.58609  fa  be
1.58638  fe  ba
1.58669  00  c5
1.58706  90  00
1.58736  00  00
1.58763  00  00
1.58791  0a  00
1.58817  00  aa
1.58845  b0  00
1.58874  00  16
1.58900  00  16
1.58927  a0  50
1.58956  00  00
1.58983  e4  c8
1.59014  00  9c
1.59041  b2  6a
1.59070  00  5a
1.59097  00  02
1.59124  00  46

1.59562  f0  00
1.59591  b0  11
1.59619  00  16
1.59646  00  16
1.59673  00  50
1.59703  c0  00
1.59733  00  ff
1.59759  00  b5

1.68109  e0  00
1.68140  00  c2
1.68167  ea  51
1.68201  00  9c
1.68228  00  46
1.68255  00  00
1.68282  00  00
1.68312  00  00
1.68339  e8  00
1.68371  00  22
1.68401  00  16
1.68428  00  00
1.68455  00  00
1.68482  00  00
1.68511  00  00
1.68537  f8  00
1.68566  fc  b3
1.68596  fa  be
1.68626  fe  ba
1.68656  00  c5
1.68693  90  00
1.68721  00  00
1.68749  00  00
1.68776  0a  00
1.68803  00  aa
1.68830  b0  00
1.68859  00  16
1.68886  00  16
1.68913  a0  50
1.68941  00  00
1.68968  e4  c8
1.68999  00  9c
1.69026  b2  6a
1.69056  00  5a
1.69082  00  02
1.69109  00  46

1.69537  f0  00
1.69565  b0  11
1.69594  00  16
1.69620  00  16
1.69647  00  50
1.69677  c0  00
1.69708  00  ff
1.69735  00  b5

1.78079  e0  00
1.78110  00  c2
1.78137  ea  51
1.78170  00  9c
1.78197  00  46
1.78224  00  00
1.78251  00  00
1.78278  00  00
1.78306  e8  00
1.78338  00  22
1.78365  00  16
1.78392  00  00
1.78419  00  00
1.78446  00  00
1.78475  00  00
1.78502  f8  00
1.78530  fc  b3
1.78560  fa  be
1.78590  fe  ba
1.78619  00  c5
1.78656  90  00
1.78685  00  00
1.78713  00  00
1.78740  0a  00
1.78767  00  aa
1.78794  b0  00
1.78824  00  16
1.78851  00  16
1.78878  a0  50
1.78907  00  00
1.78934  e4  c8
1.78965  00  9c
1.78992  b2  6a
1.79022  00  5a
1.79049  00  02
1.79076  00  46

1.79511  f0  00
1.79540  b0  11
1.79569  00  16
1.79595  00  16
1.79622  00  50
1.79652  c0  00
1.79683  00  ff
1.79710  00  b5

1.87951  e0  00
1.87982  00  c2
1.88009  ea  51
1.88041  00  9c
1.88068  00  46
1.88095  00  00
1.88122  00  00
1.88151  00  00
1.88178  e8  00
1.88210  00  22
1.88237  00  16
1.88264  00  00
1.88291  00  00
1.88318  00  00
1.88346  00  00
1.88375  f8  00
1.88404  fc  b3
1.88433  fa  be
1.88463  fe  ba
1.88493  00  c5
1.88530  90  00
1.88560  00  00
1.88588  00  00
1.88615  0a  00
1.88642  00  aa
1.88670  b0  00
1.88699  00  16
1.88726  00  16
1.88753  a0  50
1.88782  00  00
1.88809  e4  c8
1.88840  00  9c
1.88867  b2  6a
1.88896  00  5a
1.88923  00  02
1.88950  00  46

1.89486  f0  00
1.89514  b0  11
1.89543  00  16
1.89570  00  16
1.89597  00  50
1.89627  c0  00
1.89658  00  ff
1.89684  00  b5

1.97439  e0  00
1.97470  00  c2
1.97497  ea  51
1.97529  00  9c
1.97556  00  46
1.97583  00  00
1.97610  00  00
1.97637  00  00
1.97665  e8  00
1.97697  00  22
1.97724  00  16
1.97750  00  00
1.97777  00  00
1.97804  00  00
1.97832  00  00
1.97858  f8  00
1.97887  fc  b3
1.97917  fa  be
1.97947  fe  ba
1.97976  00  c5
1.98013  90  00
1.98042  00  00
1.98069  00  00
1.98097  0a  00
1.98125  00  aa
1.98152  b0  00
1.98181  00  16
1.98207  00  16
1.98235  a0  50
1.98264  00  00
1.98291  e4  c8
1.98322  00  9c
1.98349  b2  6a
1.98379  00  5a
1.98405  00  02
1.98432  00  46

1.99461  f0  00

1.99722  b0  11
1.99751  00  16
1.99778  00  16
1.99805  00  50
1.99837  c0  00
1.99866  00  ff
1.99892  00  b5

2.07302  e0  00
2.07333  00  c2
2.07360  ea  51
2.07392  00  9c
2.07418  00  46
2.07445  00  00
2.07472  00  00
2.07502  00  00
2.07530  e8  00
2.07562  00  22
2.07589  00  16
2.07616  00  00
2.07643  00  00
2.07670  00  00
2.07698  00  00
2.07726  f8  00
2.07755  fc  b3
2.07785  fa  be
2.07814  fe  ba
2.07844  00  c5
2.07881  90  00
2.07911  00  00
2.07939  00  00
2.07966  0a  00
2.07993  00  aa
2.08020  b0  00
2.08049  00  16
2.08076  00  16
2.08103  a0  50
2.08132  00  00
2.08158  e4  c8
2.08190  00  9c
2.08216  b2  6a
2.08247  00  5a
2.08273  00  02
2.08300  00  46

2.09676  f0  00
2.09706  b0  11
2.09735  00  16
2.09762  00  16
2.09789  00  50
2.09821  c0  00
2.09850  00  ff
2.09876  00  b5

2.17580  e0  00
2.17611  00  c2
2.17638  ea  51
2.17671  00  9c
2.17697  00  46
2.17724  00  00
2.17751  00  00
2.17778  00  00
2.17806  e8  00
2.17838  00  22
2.17865  00  16
2.17893  00  00
2.17920  00  00
2.17947  00  00
2.17975  00  00
2.18002  f8  00
2.18031  fc  b3
2.18060  fa  be
2.18090  fe  ba
2.18120  00  c5
2.18157  90  00
2.18185  00  00
2.18212  00  00
2.18240  0a  00
2.18267  00  aa
2.18294  b0  00
2.18323  00  16
2.18350  00  16
2.18377  a0  50
2.18406  00  00
2.18433  e4  c8
2.18464  00  9c
2.18491  b2  6a
2.18520  00  5a
2.18547  00  02
2.18574  00  46

2.19410  f0  00
2.19439  b0  11
2.19468  00  16
2.19495  00  16
2.19522  00  50
2.19552  c0  00
2.19582  00  ff

2.19843  00  b5

2.27352  e0  00
2.27382  00  c2
2.27409  ea  51
2.27442  00  9c
2.27469  00  46
2.27496  00  00
2.27523  00  00
2.27551  00  00
2.27579  e8  00
2.27611  00  22
2.27638  00  16
2.27665  00  00
2.27692  00  00
2.27719  00  00
2.27747  00  00
2.27776  f8  00
2.27804  fc  b3
2.27834  fa  be
2.27863  fe  ba
2.27893  00  c5
2.27930  90  00
2.27960  00  00
2.27988  00  00
2.28016  0a  00
2.28042  00  aa
2.28070  b0  00
2.28099  00  16
2.28126  00  16
2.28153  a0  50
2.28181  00  00
2.28208  e4  c8
2.28240  00  9c
2.28266  b2  6a
2.28296  00  5a
2.28323  00  02
2.28350  00  46

2.29619  f0  00
2.29647  b0  11
2.29676  00  16
2.29703  00  16
2.29730  00  50
2.29762  c0  00
2.29791  00  ff
2.29818  00  b5

2.37226  e0  00
2.37257  00  c2
2.37284  ea  51
2.37316  00  9c
2.37343  00  46
2.37370  00  00
2.37397  00  00
2.37426  00  00
2.37454  e8  00
2.37486  00  22
2.37513  00  16
2.37540  00  00
2.37567  00  00
2.37594  00  00
2.37622  00  00
2.37651  f8  00
2.37679  fc  b3
2.37709  fa  be
2.37738  fe  ba
2.37768  00  c5
2.37805  90  00
2.37835  00  00
2.37863  00  00
2.37891  0a  00
2.37917  00  aa
2.37945  b0  00
2.37974  00  16
2.38001  00  16
2.38028  a0  50
2.38056  00  00
2.38083  e4  c8
2.38115  00  9c
2.38141  b2  6a
2.38172  00  5a
2.38198  00  02
2.38225  00  46

2.39910  f0  00
2.39938  b0  11
2.39967  00  16
2.39993  00  16
2.40020  00  50
2.40050  c0  00
2.40079  00  ff
2.40106  00  b5

2.47597  e0  00
2.47628  00  c2
2.47655  ea  51
2.47688  00  9c
2.47714  00  46
2.47741  00  00
2.47768  00  00
2.47795  00  00
2.47823  e8  00
2.47855  00  22
2.47882  00  16
2.47909  00  00
2.47936  00  00
2.47963  00  00
2.47991  00  00
2.48020  f8  00
2.48049  fc  b3
2.48078  fa  be
2.48110  fe  ba
2.48139  00  c5
2.48176  90  00
2.48204  00  00
2.48232  00  00
2.48260  0a  00
2.48286  00  aa
2.48314  b0  00
2.48343  00  16
2.48369  00  16
2.48398  a0  50
2.48427  00  00
2.48454  e4  c8
2.48485  00  9c
2.48512  b2  6a
2.48542  00  5a
2.48569  00  02
2.48598  00  46

2.49334  f0  00
2.49363  b0  11
2.49392  00  16
2.49419  00  16
2.49446  00  50
2.49476  c0  00
2.49506  00  ff
2.49532  00  b5

2.57276  e0  00
2.57307  00  c2
2.57334  ea  51
2.57366  00  9c
2.57393  00  46
2.57420  00  00
2.57447  00  00
2.57475  00  00
2.57502  e8  00
2.57534  00  22
2.57561  00  16
2.57588  00  00
2.57615  00  00
2.57642  00  00
2.57670  00  00
2.57699  f8  00
2.57728  fc  b3
2.57757  fa  be
2.57787  fe  ba
2.57816  00  c5
2.57853  90  00
2.57881  00  00
2.57909  00  00
2.57937  0a  00
2.57963  00  aa
2.57991  b0  00
2.58020  00  16
2.58047  00  16
2.58074  a0  50
2.58103  00  00
2.58130  e4  c8
2.58162  00  9c
2.58188  b2  6a
2.58218  00  5a
2.58244  00  02
2.58273  00  46

2.59542  f0  00
2.59571  b0  11
2.59600  00  16
2.59627  00  16
2.59654  00  50
2.59686  c0  00
2.59715  00  ff
2.59742  00  b5

2.67455  e0  00
