# time   MOSI  MISO
1.20113  fe  ba
1.20143  00  c5
1.20185  90  00
1.20213  00  00
1.20243  00  90
1.20269  b0  00
1.20298  7f  16
1.20325  ff  16
1.20355  0a  50
1.20381  00  aa
1.20408  b0  00
1.20437  00  16
1.20464  00  16
1.20491  a0  50
1.20520  00  00
1.20547  e4  c8
1.20578  00  9c
1.20605  b2  6a
1.20635  00  5a
1.20662  00  02
1.20689  00  46

1.20881  f0  00
1.20910  b0  11
1.20941  00  16
1.20969  00  16
1.20995  00  50
1.21026  c0  00
1.21055  00  00
1.21081  00  00

1.24247  c0  00
1.24276  00  00
1.24303  00  00
1.24330  90  00
1.24358  00  00
1.24386  00  90
1.24413  07  00
1.24452  0e  07
1.24480  0f  0e
1.24512  90  0f
1.24540  00  00
1.24568  00  90

1.24782  90  00
1.24811  00  00
1.24838  00  90
1.24866  0a  00
1.24893  00  aa
1.24921  b0  00
1.24950  00  16
1.24976  00  16
1.25003  a0  50
1.25032  00  00
1.25059  e4  c8
1.25090  00  9c
1.25117  b2  6a
1.25147  00  5a
1.25174  00  02
1.25201  00  46

1.29825  90  00
1.29854  00  00
1.29882  00  90
1.29909  0a  00
1.29936  00  aa
1.29962  b0  00
1.29991  00  16
1.30018  00  16
1.30045  a0  50
1.30074  00  00
1.30101  e4  c8
1.30132  00  9c
1.30159  b2  6a
1.30189  00  5a
1.30218  00  02
1.30245  00  46

1.34813  90  00
1.34841  00  00
1.34869  00  90
1.34896  0a  00
1.34924  00  aa
1.34950  b0  00
1.34979  00  16
1.35006  00  16
1.35033  a0  50
1.35062  00  00
1.35089  e4  c8
1.35120  00  9c
1.35147  b2  6a
1.35177  00  5a
1.35205  00  02
1.35232  00  46

1.39800  90  00
1.39829  00  00
1.39857  00  90
1.39884  0a  00
1.39911  00  aa
1.39938  b0  00
1.39967  00  16
1.39994  00  16
1.40021  a0  50
1.40050  00  00
1.40077  e4  c8
1.40108  00  9c
1.40135  b2  6a
1.40165  00  5a
1.40192  00  02
1.40219  00  46

1.44788  90  00
1.44816  00  00
1.44844  00  90
1.44871  0a  00
1.44898  00  aa
1.44925  b0  00
1.44954  00  16
1.44981  00  16
1.45008  a0  50
1.45037  00  00
1.45064  e4  c8
1.45095  00  9c
1.45122  b2  6a
1.45152  00  5a
1.45179  00  02
1.45206  00  46

1.49775  90  00
1.49803  00  00
1.49831  00  90
1.49858  0a  00
1.49885  00  aa
1.49912  b0  00
1.49940  00  16
1.49967  00  16
1.49994  a0  50
1.50023  00  00
1.50050  e4  c8
1.50081  00  9c
1.50108  b2  6a
1.50138  00  5a
1.50167  00  02
1.50194  00  46

1.54762  90  00
1.54790  00  00
1.54818  00  90
1.54845  0a  00
1.54873  00  aa
1.54899  b0  00
1.54928  00  16
1.54955  00  16
1.54982  a0  50
1.55011  00  00
1.55038  e4  c8
1.55069  00  9c
1.55096  b2  6a
1.55127  00  5a
1.55155  00  02
1.55182  00  46

1.59750  90  00
1.59778  00  00
1.59806  00  90
1.59833  0a  00
1.59860  00  aa
1.59886  b0  00
1.59916  00  16
1.59943  00  16
1.59970  a0  50
1.59999  00  00
1.60026  e4  c8
1.60057  00  9c
1.60084  b2  6a
1.60114  00  5a
1.60142  00  02
1.60169  00  46

1.64737  90  00
1.64766  00  00
1.64793  00  90
1.64821  0a  00
1.64847  00  aa
1.64874  b0  00
1.64903  00  16
1.64930  00  16
1.64957  a0  50
1.64986  00  00
1.65013  e4  c8
1.65044  00  9c
1.65071  b2  6a
1.65101  00  5a
1.65130  00  02
1.65157  00  46

1.69724  90  00
1.69753  00  00
1.69781  00  90
1.69808  0a  00
1.69835  00  aa
1.69862  b0  00
1.69891  00  16
1.69918  00  16
1.69945  a0  50
1.69974  00  00
1.70001  e4  c8
1.70032  00  9c
1.70059  b2  6a
1.70089  00  5a
1.70116  00  02
1.70143  00  46

1.74712  90  00
1.74741  00  00
1.74768  00  90
1.74795  0a  00
1.74823  00  aa
1.74849  b0  00
1.74878  00  16
1.74905  00  16
1.74932  a0  50
1.74960  00  00
1.74987  e4  c8
1.75018  00  9c
1.75045  b2  6a
1.75075  00  5a
1.75104  00  02
1.75131  00  46

1.79699  90  00
1.79728  00  00
1.79756  00  90
1.79783  0a  00
1.79810  00  aa
1.79836  b0  00
1.79865  00  16
1.79892  00  16
1.79919  a0  50
1.79947  00  00
1.79974  e4  c8
1.80006  00  9c
1.80033  b2  6a
1.80063  00  5a
1.80092  00  02
1.80119  00  46

1.84687  90  00
1.84715  00  00
1.84742  00  90
1.84770  0a  00
1.84797  00  aa
1.84823  b0  00
1.84852  00  16
1.84879  00  16
1.84906  a0  50
1.84935  00  00
1.84962  e4  c8
1.84993  00  9c
1.85020  b2  6a
1.85050  00  5a
1.85079  00  02
1.85105  00  46

1.89674  90  00
1.89702  00  00
1.89730  00  90
1.89757  0a  00
1.89784  00  aa
1.89811  b0  00
1.89839  00  16
1.89866  00  16
1.89893  a0  50
1.89922  00  00
1.89949  e4  c8
1.89980  00  9c
1.90007  b2  6a
1.90037  00  5a
1.90064  00  02
1.90091  00  46

1.94661  90  00
1.94690  00  00
1.94718  00  90
1.94745  0a  00
1.94772  00  aa
1.94799  b0  00
1.94827  00  16
1.94854  00  16
1.94881  a0  50
1.94910  00  00
1.94937  e4  c8
1.94968  00  9c
1.94995  b2  6a
1.95025  00  5a
1.95054  00  02
1.95081  00  46

1.99649  90  00
1.99678  00  00
1.99705  00  90
1.99732  0a  00
1.99759  00  aa
1.99785  b0  00
1.99815  00  16
1.99842  00  16
1.99869  a0  50
1.99898  00  00
1.99925  e4  c8
1.99956  00  9c
1.99983  b2  6a
2.00013  00  5a
2.00041  00  02
2.00068  00  46

2.04636  90  00
2.04664  00  00
2.04692  00  90
2.04719  0a  00
2.04747  00  aa
2.04773  b0  00
2.04802  00  16
2.04829  00  16
2.04856  a0  50
2.04885  00  00
2.04912  e4  c8
2.04943  00  9c
2.04970  b2  6a
2.05000  00  5a
2.05028  00  02
2.05055  00  46

2.09624  90  00
2.09652  00  00
2.09680  00  90
2.09707  0a  00
2.09734  00  aa
2.09760  b0  00
2.09790  00  16
2.09817  00  16
2.09844  a0  50
2.09873  00  00
2.09900  e4  c8
2.09931  00  9c
2.09958  b2  6a
2.09988  00  5a
2.10016  00  02
2.10043  00  46

2.14611  90  00
2.14640  00  00
2.14667  00  90
2.14695  0a  00
2.14722  00  aa
2.14748  b0  00
2.14778  00  16
2.14804  00  16
2.14831  a0  50
2.14860  00  00
2.14887  e4  c8
2.14918  00  9c
2.14945  b2  6a
2.14974  00  5a
2.15003  00  02
2.15030  00  46

2.19598  90  00
2.19627  00  00
2.19655  00  90
2.19682  0a  00
2.19709  00  aa
2.19736  b0  00
2.19765  00  16
2.19792  00  16
2.19819  a0  50
2.19848  00  00
2.19875  e4  c8
2.19906  00  9c
2.19933  b2  6a
2.19963  00  5a
2.19990  00  02
2.20017  00  46

2.24586  90  00
2.24614  00  00
2.24641  00  90
2.24669  0a  00
2.24696  00  aa
2.24722  b0  00
2.24751  00  16
2.24778  00  16
2.24805  a0  50
2.24834  00  00
2.24861  e4  c8
2.24892  00  9c
2.24919  b2  6a
2.24949  00  5a
2.24978  00  02
2.25005  00  46

2.29573  90  00
2.29601  00  00
2.29629  00  90
2.29656  0a  00
2.29683  00  aa
2.29710  b0  00
2.29739  00  16
2.29766  00  16
2.29793  a0  50
2.29822  00  00
2.29849  e4  c8
2.29880  00  9c
2.29907  b2  6a
2.29937  00  5a
2.29966  00  02
2.29993  00  46

2.34560  90  00
2.34589  00  00
2.34616  00  90
2.34644  0a  00
2.34670  00  aa
2.34697  b0  00
2.34726  00  16
2.34753  00  16
2.34780  a0  50
2.34809  00  00
2.34836  e4  c8
2.34867  00  9c
2.34894  b2  6a
2.34923  00  5a
2.34950  00  02
2.34977  00  46

2.39548  90  00
2.39576  00  00
2.39604  00  90
2.39631  0a  00
2.39658  00  aa
2.39684  b0  00
2.39713  00  16
2.39740  00  16
2.39767  a0  50
2.39796  00  00
2.39823  e4  c8
2.39854  00  9c
2.39881  b2  6a
2.39911  00  5a
2.39937  00  02
2.39964  00  46

2.44535  90  00
2.44563  00  00
2.44591  00  90
2.44618  0a  00
2.44645  00  aa
2.44671  b0  00
2.44700  00  16
2.44728  00  16
2.44755  a0  50
2.44784  00  00
2.44811  e4  c8
2.44842  00  9c
2.44869  b2  6a
2.44899  00  5a
2.44927  00  02
2.44954  00  46

2.49523  90  00
2.49551  00  00
2.49579  00  90
2.49606  0a  00
2.49634  00  aa
2.49660  b0  00
2.49689  00  16
2.49716  00  16
2.49743  a0  50
2.49771  00  00
2.49798  e4  c8
2.49830  00  9c
2.49857  b2  6a
2.49887  00  5a
2.49915  00  02
2.49942  00  46

2.54510  90  00
2.54539  00  00
2.54566  00  90
2.54594  0a  00
2.54621  00  aa
2.54647  b0  00
2.54677  00  16
2.54703  00  16
2.54730  a0  50
2.54759  00  00
2.54786  e4  c8
2.54817  00  9c
2.54844  b2  6a
2.54874  00  5a
2.54902  00  02
2.54929  00  46

2.59497  90  00
2.59526  00  00
2.59554  00  90
2.59581  0a  00
2.59608  00  aa
2.59634  b0  00
2.59663  00  16
2.59690  00  16
2.59718  a0  50
2.59746  00  00
2.59773  e4  c8
2.59804  00  9c
2.59831  b2  6a
2.59861  00  5a
2.59890  00  02
2.59917  00  46

2.64485  90  00
2.64513  00  00
2.64540  00  90
2.64568  0a  00
2.64595  00  aa
2.64621  b0  00
2.64650  00  16
2.64677  00  16
2.64704  a0  50
2.64733  00  00
2.64760  e4  c8
2.64791  00  9c
2.64818  b2  6a
2.64848  00  5a
2.64877  00  02
2.64904  00  46

2.69472  90  00
2.69500  00  00
2.69528  00  90
2.69555  0a  00
2.69582  00  aa
2.69608  b0  00
2.69638  00  16
2.69665  00  16
2.69692  a0  50
2.69721  00  00
2.69748  e4  c8
2.69779  00  9c
2.69806  b2  6a
2.69836  00  5a
2.69864  00  02
2.69891  00  46

2.74460  90  00
2.74488  00  00
2.74516  00  90
2.74543  0a  00
2.74571  00  aa
2.74597  b0  00
2.74626  00  16
2.74653  00  16
2.74680  a0  50
2.74709  00  00
2.74736  e4  c8
2.74767  00  9c
2.74794  b2  6a
2.74824  00  5a
2.74851  00  02
2.74878  00  46

2.79447  90  00
2.79476  00  00
2.79503  00  90
2.79531  0a  00
2.79557  00  aa
2.79584  b0  00
2.79613  00  16
2.79640  00  16
2.79667  a0  50
2.79696  00  00
2.79723  e4  c8
2.79754  00  9c
2.79781  b2  6a
2.79811  00  5a
2.79840  00  02
2.79867  00  46

2.84434  90  00
2.84462  00  00
2.84490  00  90
2.84517  0a  00
2.84544  00  aa
2.84570  b0  00
2.84600  00  16
2.84627  00  16
2.84654  a0  50
2.84683  00  00
2.84710  e4  c8
2.84741  00  9c
2.84768  b2  6a
2.84798  00  5a
2.84826  00  02
2.84853  00  46

2.89422  90  00
2.89450  00  00
2.89478  00  90
2.89505  0a  00
2.89532  00  aa
2.89558  b0  00
2.89588  00  16
2.89615  00  16
2.89642  a0  50
2.89671  00  00
2.89698  e4  c8
2.89729  00  9c
2.89756  b2  6a
2.89786  00  5a
2.89814  00  02
2.89841  00  46

2.94409  90  00
2.94438  00  00
2.94465  00  90
2.94493  0a  00
2.94519  00  aa
2.94546  b0  00
2.94575  00  16
2.94602  00  16
2.94629  a0  50
2.94658  00  00
2.94685  e4  c8
2.94716  00  9c
2.94743  b2  6a
2.94773  00  5a
2.94801  00  02
2.94828  00  46

2.99397  90  00
2.99425  00  00
2.99453  00  90
2.99480  0a  00
2.99507  00  aa
2.99533  b0  00
2.99563  00  16
2.99590  00  16
2.99617  a0  50
2.99645  00  00
2.99672  e4  c8
2.99704  00  9c
2.99731  b2  6a
2.99760  00  5a
2.99788  00  02
2.99815  00  46

3.04384  90  00
3.04413  00  00
3.04440  00  90
3.04468  0a  00
3.04495  00  aa
3.04521  b0  00
3.04551  00  16
3.04577  00  16
3.04604  a0  50
3.04633  00  00
3.04660  e4  c8
3.04691  00  9c
3.04718  b2  6a
3.04747  00  5a
3.04776  00  02
3.04803  00  46

3.09371  90  00
3.09399  00  00
3.09427  00  90
3.09454  0a  00
3.09481  00  aa
3.09507  b0  00
3.09537  00  16
3.09564  00  16
3.09591  a0  50
3.09620  00  00
3.09647  e4  c8
3.09678  00  9c
3.09705  b2  6a
3.09735  00  5a
3.09763  00  02
3.09790  00  46

3.14359  90  00
3.14387  00  00
3.14415  00  90
3.14442  0a  00
3.14470  00  aa
3.14496  b0  00
3.14525  00  16
3.14552  00  16
3.14579  a0  50
3.14608  00  00
3.14635  e4  c8
3.14666  00  9c
3.14693  b2  6a
3.14722  00  5a
3.14751  00  02
3.14778  00  46

3.19449  90  00
3.19478  00  00
3.19505  00  90
3.19532  0a  00
3.19559  00  aa
3.19585  b0  00
3.19615  00  16
3.19641  00  16
3.19668  a0  50
3.19697  00  00
3.19724  e4  c8
3.19755  00  9c
3.19782  b2  6a
3.19812  00  5a
3.19839  00  02
3.19866  00  46

3.24433  90  00
3.24462  00  00
3.24490  00  90
3.24517  0a  00
3.24544  00  aa
3.24571  b0  00
3.24600  00  16
3.24627  00  16
3.24654  a0  50
3.24683  00  00
3.24710  e4  c8
3.24741  00  9c
3.24768  b2  6a
3.24798  00  5a
3.24825  00  02
3.24852  00  46

3.29421  90  00
3.29449  00  00
3.29477  00  90
3.29504  0a  00
3.29531  00  aa
3.29557  b0  00
