# time   MOSI  MISO
1.11543  00  aa
1.11570  b0  00
1.11599  00  16
1.11626  00  16
1.11653  a0  50
1.11681  00  00
1.11708  e4  c8
1.11740  00  9c
1.11769  b2  6a
1.11799  00  5a
1.11825  00  02
1.11852  00  46

1.12048  f0  00
1.12076  b0  11
1.12105  00  16
1.12132  00  16
1.12159  00  50
1.12189  c0  00
1.12218  00  00
1.12244  00  00

1.17060  e0  00
1.17090  00  c2
1.17117  ea  51
1.17149  00  9c
1.17176  00  46
1.17203  00  00
1.17230  00  00
1.17258  00  00
1.17285  e8  00
1.17317  00  22
1.17344  00  16
1.17371  00  00
1.17398  00  00
1.17425  00  00
1.17455  00  00
1.17486  f8  00
1.17514  fc  b3
1.17544  fa  be
1.17573  fe  ba
1.17604  00  c5
1.17645  90  00
1.17674  00  00
1.17701  00  90
1.17728  b0  00
1.17757  7f  16
1.17784  ff  16
1.17811  0a  50
1.17839  00  aa
1.17866  b0  00
1.17895  00  16
1.17922  00  16
1.17949  a0  50
1.17977  00  00
1.18004  e4  c8
1.18035  00  9c
1.18062  b2  6a
1.18092  00  5a
1.18119  00  02
1.18146  00  46

1.18339  f0  00
1.18368  b0  11
1.18397  00  16
1.18423  00  16
1.18452  00  50
1.18482  c0  00
1.18511  00  00
1.18538  00  00

1.23343  e0  00
1.23374  00  c2
1.23400  ea  51
1.23432  00  9c
1.23459  00  46
1.23486  00  00
1.23513  00  00
1.23540  00  00
1.23568  e8  00
1.23600  00  22
1.23628  00  16
1.23655  00  00
1.23682  00  00
1.23709  00  00
1.23738  00  00
1.23769  f8  00
1.23798  fc  b3
1.23828  fa  be
1.23858  fe  ba
1.23888  00  c5
1.23929  90  00
1.23958  00  00
1.23985  00  90
1.24012  b0  00
1.24041  7f  16
1.24068  ff  16
1.24095  0a  50
1.24122  00  aa
1.24149  b0  00
1.24178  00  16
1.24205  00  16
1.24232  a0  50
1.24261  00  00
1.24288  e4  c8
1.24319  00  9c
1.24346  b2  6a
1.24376  00  5a
1.24403  00  02
1.24430  00  46

1.24639  f0  00
1.24667  b0  11
1.24696  00  16
1.24722  00  16
1.24749  00  50
1.24779  c0  00
1.24808  00  00
1.24835  00  00

1.29695  e0  00
1.29726  00  c2
1.29753  ea  51
1.29785  00  9c
1.29812  00  46
1.29839  00  00
1.29866  00  00
1.29893  00  00
1.29923  e8  00
1.29955  00  22
1.29982  00  16
1.30009  00  00
1.30036  00  00
1.30063  00  00
1.30091  00  00
1.30124  f8  00
1.30153  fc  b3
1.30182  fa  be
1.30212  fe  ba
1.30242  00  c5
1.30283  90  00
1.30312  00  00
1.30339  00  90
1.30366  b0  00
1.30395  7f  16
1.30422  ff  16
1.30449  0a  50
1.30476  00  aa
1.30503  b0  00
1.30532  00  16
1.30558  00  16
1.30585  a0  50
1.30614  00  00
1.30641  e4  c8
1.30672  00  9c
1.30699  b2  6a
1.30729  00  5a
1.30756  00  02
1.30783  00  46

1.30979  f0  00
1.31009  b0  11
1.31038  00  16
1.31065  00  16
1.31092  00  50
1.31124  c0  00
1.31153  00  00
1.31179  00  00

1.36004  e0  00
1.36034  00  c2
1.36061  ea  51
1.36093  00  9c
1.36120  00  46
1.36147  00  00
1.36174  00  00
1.36201  00  00
1.36229  e8  00
1.36261  00  22
1.36288  00  16
1.36315  00  00
1.36342  00  00
1.36369  00  00
1.36397  00  00
1.36428  f8  00
1.36457  fc  b3
1.36486  fa  be
1.36515  fe  ba
1.36546  00  c5
1.36587  90  00
1.36615  00  00
1.36643  00  90
1.36670  b0  00
1.36698  7f  16
1.36725  ff  16
1.36753  0a  50
1.36779  00  aa
1.36807  b0  00
1.36835  00  16
1.36862  00  16
1.36889  a0  50
1.36918  00  00
1.36945  e4  c8
1.36976  00  9c
1.37005  b2  6a
1.37035  00  5a
1.37062  00  02
1.37089  00  46

1.37285  f0  00
1.37313  b0  11
1.37342  00  16
1.37369  00  16
1.37396  00  50
1.37426  c0  00
1.37455  00  00
1.37482  00  00

1.42245  e0  00
1.42276  00  c2
1.42303  ea  51
1.42335  00  9c
1.42362  00  46
1.42391  00  00
1.42418  00  00
1.42445  00  00
1.42472  e8  00
1.42504  00  22
1.42531  00  16
1.42558  00  00
1.42585  00  00
1.42612  00  00
1.42640  00  00
1.42670  f8  00
1.42700  fc  b3
1.42729  fa  be
1.42759  fe  ba
1.42790  00  c5
1.42831  90  00
1.42860  00  00
1.42889  00  90
1.42916  b0  00
1.42945  7f  16
1.42971  ff  16
1.43000  0a  50
1.43027  00  aa
1.43054  b0  00
1.43083  00  16
1.43109  00  16
1.43136  a0  50
1.43165  00  00
1.43191  e4  c8
1.43223  00  9c
1.43249  b2  6a
1.43279  00  5a
1.43306  00  02
1.43333  00  46

1.43529  f0  00
1.43558  b0  11
1.43588  00  16
1.43614  00  16
1.43641  00  50
1.43671  c0  00
1.43699  00  00
1.43726  00  00

1.48504  e0  00
1.48535  00  c2
1.48562  ea  51
1.48594  00  9c
1.48621  00  46
1.48648  00  00
1.48675  00  00
1.48702  00  00
1.48730  e8  00
1.48762  00  22
1.48789  00  16
1.48816  00  00
1.48843  00  00
1.48870  00  00
1.48898  00  00
1.48929  f8  00
1.48957  fc  b3
1.48987  fa  be
1.49017  fe  ba
1.49047  00  c5
1.49090  90  00
1.49119  00  00
1.49147  00  90
1.49178  b0  00
1.49207  7f  16
1.49233  ff  16
1.49261  0a  50
1.49288  00  aa
1.49314  b0  00
1.49344  00  16
1.49371  00  16
1.49397  a0  50
1.49426  00  00
1.49453  e4  c8
1.49491  00  9c
1.49518  b2  6a
1.49547  00  5a
1.49574  00  02
