# time   MOSI  MISO
0.53410  f0  00
0.53439  b0  11
0.53468  00  16
0.53495  00  16
0.53522  00  50
0.53552  c0  00
0.53581  00  00
0.53608  00  00

0.58438  e0  00
0.58468  00  c2
0.58495  ea  51
0.58528  00  9c
0.58555  00  46
0.58582  00  00
0.58609  00  00
0.58636  00  00
0.58663  e8  00
0.58696  00  22
0.58723  00  16
0.58750  00  00
0.58777  00  00
0.58804  00  00
0.58831  00  00
0.58862  f8  00
0.58891  fc  b3
0.58921  fa  be
0.58950  fe  ba
0.58981  00  c5
0.59023  90  00
0.59051  00  00
0.59081  00  90
0.59107  b0  00
0.59137  7f  16
0.59163  ff  16
0.59193  0a  50
0.59219  00  aa
0.59246  b0  00
0.59275  00  16
0.59301  00  16
0.59329  a0  50
0.59357  00  00
0.59384  e4  c8
0.59415  00  9c
0.59442  b2  6a
0.59472  00  5a
0.59498  00  02
0.59525  00  46

0.59700  f0  00
0.59729  b0  11
0.59758  00  16
0.59784  00  16
0.59811  00  50
0.59841  c0  00
0.59870  00  00
0.59897  00  00

0.64749  e0  00
0.64780  00  c2
0.64807  ea  51
0.64839  00  9c
0.64867  00  46
0.64894  00  00
0.64921  00  00
0.64948  00  00
0.64976  e8  00
0.65008  00  22
0.65035  00  16
0.65062  00  00
0.65089  00  00
0.65116  00  00
0.65143  00  00
0.65176  f8  00
0.65205  fc  b3
0.65235  fa  be
0.65266  fe  ba
0.65296  00  c5
0.65338  90  00
0.65366  00  00
0.65394  00  90
0.65420  b0  00
0.65449  7f  16
0.65476  ff  16
0.65503  0a  50
0.65529  00  aa
0.65556  b0  00
0.65585  00  16
0.65612  00  16
0.65639  a0  50
0.65668  00  00
0.65695  e4  c8
0.65726  00  9c
0.65755  b2  6a
0.65785  00  5a
0.65812  00  02
0.65839  00  46

0.66001  f0  00
0.66030  b0  11
0.66059  00  16
0.66086  00  16
0.66113  00  50
0.66143  c0  00
0.66171  00  00
0.66198  00  00

0.71009  e0  00
0.71043  00  c2
0.71070  ea  51
0.71102  00  9c
0.71129  00  46
0.71156  00  00
0.71183  00  00
0.71210  00  00
0.71238  e8  00
0.71269  00  22
0.71296  00  16
0.71323  00  00
0.71352  00  00
0.71379  00  00
0.71407  00  00
0.71438  f8  00
0.71467  fc  b3
0.71496  fa  be
0.71526  fe  ba
0.71556  00  c5
0.71597  90  00
0.71626  00  00
0.71654  00  90
0.71680  b0  00
0.71709  7f  16
0.71736  ff  16
0.71765  0a  50
0.71792  00  aa
0.71818  b0  00
0.71848  00  16
0.71874  00  16
0.71901  a0  50
0.71930  00  00
0.71957  e4  c8
0.71988  00  9c
0.72015  b2  6a
0.72045  00  5a
0.72071  00  02
0.72098  00  46

0.72260  f0  00
0.72288  b0  11
0.72317  00  16
0.72344  00  16
0.72371  00  50
0.72401  c0  00
0.72429  00  00
0.72456  00  00

0.77135  e0  00
0.77166  00  c2
0.77193  ea  51
0.77228  00  9c
0.77255  00  46
0.77282  00  00
0.77309  00  00
0.77338  00  00
0.77366  e8  00
